xData,yData
146.0,-427.73403999060395
147.0,-444.6704015016556
148.0,-293.0615538388491
149.0,-250.71502786278725
150.0,-238.00993805229663
151.0,-385.4848534613848
152.0,-272.69549449682233
153.0,-231.94556259512902
154.0,-281.25611827373507
155.0,-201.71867042183877
156.0,-164.25475902557372
157.0,-239.02927068769932
158.0,-279.4753669440746
159.0,-210.3582790374756
160.0,-341.99687457680704
161.0,-225.95167549550533
162.0,-359.2287672430277
163.0,-255.92712623775006
164.0,-306.35709042847157
165.0,-195.41066864728927
166.0,-219.98893636763097
167.0,-254.2445826470852
168.0,-107.15345148444176
169.0,-290.7085010290146
170.0,-218.30766053795816
171.0,-161.97957383394242
172.0,-222.85992370545864
173.0,-244.51366119980813
174.0,-250.40944591909647
175.0,-330.04111688137056
176.0,-231.3820218861103
177.0,-326.1293631583452
178.0,-366.85047820806506
179.0,-104.49663537740707
180.0,-340.9468144267797
181.0,-249.95801322460176
182.0,-297.82534816265104
183.0,-262.7584427565336
184.0,-368.056008797884
185.0,-372.8046513915062
186.0,-245.4544367671013
187.0,-120.39582310020924
188.0,-268.97494680285456
189.0,-92.92534228563309
190.0,-86.35140430927277
191.0,-203.45710440278054
192.0,-192.1583430096507
193.0,-234.4519118666649
194.0,-337.5742412611842
195.0,-282.31111871898173
196.0,-205.60554566383362
197.0,-160.31609945893288
198.0,-284.4103383868933
199.0,-233.19552733004093
200.0,-244.61399678438903
201.0,-70.913298869133
202.0,-165.0494540631771
203.0,-167.71506035625936
204.0,-141.62699271440505
205.0,-80.22903804928065
206.0,-269.8644176721573
207.0,-333.0616795897484
208.0,-214.42174816727638
209.0,-169.85459823608397
210.0,-278.7004171848297
211.0,-84.74840173721313
212.0,-198.61762369275093
213.0,-118.98771508038044
214.0,-176.42736221551894
215.0,-185.14079634547232
216.0,-187.6033927619457
217.0,-261.0780108988285
218.0,-69.72482732534408
219.0,-164.6009777009487
220.0,-122.46048719584942
221.0,-131.26085889339447
222.0,-262.98131386637687
223.0,-151.88625983297825
224.0,-62.60635123252869
225.0,-210.53711162805558
226.0,-97.00485548973083
227.0,-147.35230792164802
228.0,-106.74708397984504
229.0,-152.44760650992393
230.0,-5.2
231.0,-152.10736066102982
232.0,-99.98969208151102
233.0,-149.88862825930119
234.0,-170.62680952250957
235.0,-108.58190554976463
236.0,-54.61776516437531
237.0,-107.11944972276687
238.0,-105.81073823869228
239.0,-147.99173892736434
240.0,-160.8115185275674
241.0,-59.55402761548758
242.0,-100.33186392188072
243.0,-55.494626593589786
244.0,-58.48713329434395
245.0,1.3
246.0,-91.7351018667221
247.0,-209.9937505736947
248.0,-53.70972209572792
249.0,5.8
250.0,-99.30356586873532
251.0,-111.45930047929286
252.0,-160.2917770653963
253.0,-57.98055971860886
254.0,-141.9572288736701
255.0,-155.02415970563888
256.0,2.4
257.0,-223.42750800848006
258.0,-45.31002774238586
259.0,-47.777786469459535
260.0,-104.31343264579773
261.0,2.2
262.0,-56.49259878695011
263.0,-63.980337366461754
264.0,-5.4
265.0,4.9
266.0,-88.32232082486152
267.0,-3.4
268.0,-160.56880643367768
269.0,7.3
270.0,-96.46314678192138
271.0,13.2
272.0,0.1
273.0,-117.61937981843948
274.0,-43.50033697485924
275.0,-92.9067807406187
276.0,-45.130065792798995
277.0,-57.24873234033585
278.0,-52.95143596529961
279.0,-59.12675577402115
280.0,2.6
281.0,-43.6178336083889
282.0,-94.76933873295783
283.0,13.2
284.0,11.2
285.0,20.3
286.0,16.8
287.0,-53.29324495494366
288.0,-75.05315767228603
289.0,-2.9
290.0,-104.98252901434898
291.0,-136.49496586024762
292.0,-43.1502180993557
293.0,3.1
294.0,11.2
295.0,8.1
296.0,-106.83953872323036
297.0,0.9
298.0,-52.04446295499802
299.0,-88.76521455943585
300.0,0.0
301.0,-4.6
302.0,15.1
303.0,-133.05824787914753
304.0,15.3
305.0,-33.03607600331306
306.0,-142.0272337883711
307.0,-47.48418201506138
308.0,-26.99779967069626
309.0,-43.47109756469727
310.0,2.5
311.0,-98.9100305467844
312.0,-31.457929933071135
313.0,-42.082259088754654
314.0,-91.03902828097344
315.0,-4.8
316.0,-52.00895582437515
317.0,-44.131268626451494
318.0,-58.78317294120789
319.0,-100.10447300374508
320.0,3.0
321.0,-89.31018386483193
322.0,-150.40795275866986
323.0,16.5
324.0,10.5
325.0,-87.95359982848167
326.0,-37.60858391523361
327.0,17.5
328.0,-9.3
329.0,1.2
330.0,-140.84791558384896
331.0,-43.885679638385774
332.0,-70.36188938617707
333.0,-36.180386173725125
334.0,-34.543554627895354
335.0,-36.54328591823578
336.0,21.1
337.0,12.8
338.0,-87.83189796209335
339.0,11.9
340.0,-33.4661430478096
341.0,-45.37197970151901
342.0,-29.743239992856978
343.0,-28.30733634531498
344.0,16.9
345.0,-36.11268416643143
346.0,5.3
347.0,-42.87078402638436
348.0,-29.013977497816086
349.0,14.0
350.0,8.0
351.0,-44.29179545640945
352.0,16.6
353.0,-91.06528574824333
354.0,-48.70455951690674
355.0,11.9
356.0,-138.96496207416058
357.0,-32.834030681848525
358.0,-143.9367555513978
359.0,-43.975350415706636
360.0,-32.486030977964404
361.0,-37.69758343100548
362.0,7.8
363.0,30.2
364.0,-34.8141137778759
365.0,16.3
366.0,23.6
367.0,19.0
368.0,16.1
369.0,12.5
370.0,26.5
371.0,11.2
372.0,-25.241576492786407
373.0,-84.78357500135898
374.0,-40.79149301052094
375.0,-34.11643570065498
376.0,12.2
377.0,12.3
378.0,14.9
379.0,13.0
380.0,20.0
381.0,21.7
382.0,-33.51164937019348
