xData,yData
832.0,116.14853091984585
833.0,115.21851673097608
834.0,-385.86764994111934
835.0,113.60644259308496
836.0,113.80716360198981
837.0,-219.65872253921754
838.0,116.82657516928127
839.0,114.82215754277355
840.0,116.40511374001883
841.0,111.31076793810719
842.0,113.26355579389684
843.0,113.29027774525099
844.0,115.84753050419936
845.0,113.09544865213074
846.0,115.08889475975775
847.0,116.92185409565451
848.0,114.58920101332957
849.0,115.69913617553073
850.0,114.68055678267024
851.0,111.83452433663017
852.0,118.4260189455763
853.0,-114.56565061469088
854.0,116.26970090425469
855.0,-297.7983660650721
856.0,112.06148702025595
857.0,-380.5298578915332
858.0,114.8668120666495
859.0,114.72273336718702
860.0,117.28494172546101
861.0,-358.4884469404192
862.0,114.59029884816415
863.0,115.48700583841459
864.0,115.72153428583546
865.0,115.77723274979309
866.0,115.74535608785827
867.0,-296.43800875642773
868.0,115.65655860296371
869.0,113.68641033555006
870.0,116.75907520987349
871.0,114.2990542389182
872.0,115.54904680913407
873.0,113.7346573758834
874.0,117.69235452089657
875.0,115.47593734533882
876.0,114.32143878753674
877.0,114.16017154382537
878.0,-293.3938651173747
879.0,115.53415350298539
880.0,113.47832576991247
881.0,116.15875320110868
882.0,116.57730657299611
883.0,115.28089147208537
884.0,113.93166486461965
885.0,-252.63060998150468
886.0,118.57555837260523
887.0,115.25862525615516
888.0,112.99113965984341
889.0,116.56559764613685
890.0,114.0293320842771
891.0,114.74126280921658
892.0,116.35428780130864
893.0,-220.6608130834964
894.0,-370.67147809500784
895.0,115.72024839609023
896.0,116.76067558418579
897.0,116.40964387717379
898.0,-340.7069365154391
899.0,114.79735589129866
900.0,113.40167615492457
901.0,116.69331092393162
902.0,115.06134251657261
903.0,117.92201947725354
904.0,115.88621701529868
905.0,117.10807350123179
906.0,114.15461607988946
907.0,111.90882793127751
908.0,112.7817051048633
909.0,113.74066082183528
910.0,114.40877193222633
911.0,-388.39315361653973
912.0,110.5511538954452
913.0,112.83332740458667
914.0,115.0711204597046
915.0,-358.79515048404517
916.0,-403.27253268391416
917.0,113.77270160426487
918.0,112.24825425858907
919.0,112.1591450265463
920.0,-322.93114082357806
921.0,114.48014773511295
922.0,112.94235381720976
923.0,115.2785421125071
924.0,117.73708384277727
925.0,113.90973775931819
926.0,115.59479837798571
927.0,113.76080562571155
928.0,-404.0257955069407
929.0,117.20848473084732
930.0,116.17977295495335
931.0,116.99460890637292
932.0,114.6791628314278
933.0,117.06317727496449
934.0,113.49588788278768
935.0,107.77997148551975
936.0,115.49417982508238
937.0,105.75125493261525
938.0,114.10570217039124
939.0,-185.44698443611367
940.0,117.69481395398574
941.0,113.56319228652512
942.0,113.18621397443107
943.0,114.47468074806736
944.0,116.20410998379042
945.0,116.46696252288004
946.0,113.77831125695282
947.0,114.4697321114167
948.0,114.14086156750173
949.0,115.6510052576829
950.0,115.51815719107324
951.0,114.65484589239351
952.0,117.8929278429282
953.0,118.59361541428726
954.0,-340.8594616248862
955.0,113.42510989485501
956.0,115.77897128569765
957.0,114.6684627179324
958.0,116.99633539968833
959.0,113.68806664759106
960.0,113.56906456167587
961.0,115.68474649174212
962.0,115.64233347596588
963.0,115.27769688545253
964.0,113.63213213271153
